holding_id,snapshot_id,security_name,isin,percentage_to_nav
87c690a6-185e-48d3-b690-035756b4f31f,3ca430f4-a25f-4533-9b58-2d52bf30adac,Securitized Debt Instruments,,3.687371
1d45bd29-776f-4134-aeec-cd06b8efbd62,82834aa2-d039-46f1-b482-814810cb57e0,Securitized Debt Instruments,,6.559138
ae0a6a03-5a1b-4fab-b90c-b4f7d4663881,c88d2b63-8071-4442-a98b-b4deb288064c,Securitized Debt Instruments,,8.027556
0afca2de-0498-4641-9476-1349772db2dd,85140840-111a-4277-b6b7-490db4d1fb51,Securitized Debt Instruments,,2.340298
5ea92905-6270-4356-a9f8-e5a58c35912c,9cf5899f-f821-4903-b7d4-42d186fcd95b,Securitized Debt Instruments,,0.310496
6924f13e-2363-4e75-a639-83e0b5d8bac6,58cf225c-1553-446b-9045-35da47bd8ce8,Securitized Debt Instruments,,5.803578
d6a5e16d-a06a-4aaf-97c1-054c24f169a2,0b1056c7-611c-444d-b9bf-ff3af19eea31,Securitized Debt Instruments,,8.117954
8a2603aa-0d71-4795-b031-2d78eaaf9e4c,038138ae-a9f9-42cf-b658-f2120d68885f,Securitized Debt Instruments,,7.982977
a56091bc-814d-4d03-8b25-dacd4045b1ce,7ee18dc5-446c-4387-9c74-936f8c992a1e,Securitized Debt Instruments,,2.666739
4c127677-d121-4a02-bbac-a698417ac5f4,ad998d41-4c56-47a5-8994-b356d4c6a298,Securitized Debt Instruments,,3.342579
efc1fdcb-44e2-4927-af1f-39f0c4892736,44a49c3e-7e01-4373-b40b-18d0a6e9a3c3,Securitized Debt Instruments,,3.864633
e510d273-b45f-4d2e-b77a-a51ccc0050f4,adb2fc1c-a90d-4943-a4b7-8d5b220ff513,Securitized Debt Instruments,,6.86519
b33c2012-6343-422b-9d59-40ea2501a95f,d6766090-7f29-4766-bad4-b5bd85e90fbc,Securitized Debt Instruments,,8.399018
2c58b483-6ad7-4bfe-9015-b841caa49193,9fbbcbaf-e3e9-4495-ad54-abfdbce67972,Securitized Debt Instruments,,2.485586
81462f70-16df-4af5-bb8e-b9fb7c7f5a63,2b5995be-b01d-41ef-82f7-20a5d3d42feb,Securitized Debt Instruments,,0.335747
2294ab39-7a92-4a2b-a4fe-5ddaed15a77e,b113fe50-04cc-4f7f-8931-838d2015f7c7,Securitized Debt Instruments,,5.847931
3143c073-048d-425a-9adc-1f2b25be0bc0,d9156623-2aa7-4d73-b758-3df5036ae72f,Securitized Debt Instruments,,8.092171
f44b1a56-668c-4405-8381-dd2da2019bff,d26b6ac4-c957-41db-b0e0-1c80ef91dfe3,Securitized Debt Instruments,,2.658733
